file_path,metadata_artist,metadata_title,filename_artist,filename_title,metadata_confidence,metadata_confidence_score,metadata_junk_flag,metadata_junk_reason,classification
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Serenity - Souls and Sins (Feat. Sascha Paeth & Michele Guaitoli) Napalm Records.mp3,Napalm Records,SERENITY - Souls and Sins (feat. Sascha Paeth & Michele Guaitoli) (Live Video) | Napalm Records,Serenity,Souls and Sins (Feat. Sascha Paeth & Michele Guaitoli) Napalm Records,MISMATCH,0.241,True,label_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Serenity - Spirit in the Flesh Napalm Records.mp3,Napalm Records,SERENITY - Spirit in the Flesh (Official Live Video) | Napalm Records,Serenity,Spirit in the Flesh Napalm Records,MISMATCH,0.241,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Serenity - The End of Babylon Napalm Records (Alt 1).mp3,Napalm Records,SERENITY - The End Of Babylon (Official Video) | Napalm Records,Serenity,The End of Babylon Napalm Records (Alt 1),MISMATCH,0.241,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Serenity - The Fall of Man (Feat. Roy Khan) Napalm Records.mp3,Napalm Records,SERENITY - The Fall Of Man (feat. Roy Khan) (Lyric Video) | Napalm Records,Serenity,The Fall of Man (Feat. Roy Khan) Napalm Records,MISMATCH,0.241,True,label_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Ship Wrek & Zookeepers - Ark ｜ Future Bass ｜ Ncs - Copyright Free Music.mp3,NoCopyrightSounds,Ship Wrek & Zookeepers - Ark | Future Bass | NCS - Copyright Free Music,Ship Wrek & Zookeepers,Ark | Future Bass | Ncs - Copyright Free Music,MISMATCH,0.285,True,platform_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Sirenia - Addiction No. 1 Napalm Records.mp3,Napalm Records,SIRENIA - Addiction No. 1 (Official Video) | Napalm Records,Sirenia,Addiction No. 1 Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Sirenia - Deadlight Napalm Records.mp3,Napalm Records,SIRENIA - Deadlight (Official Video) | Napalm Records,Sirenia,Deadlight Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Sirenia - Twist in My Sobriety Napalm Records.mp3,Napalm Records,SIRENIA - Twist in my Sobriety (Performance Video) | Napalm Records,Sirenia,Twist in My Sobriety Napalm Records,MISMATCH,0.245,True,label_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Sirenia - Wintry Heart Napalm Records.mp3,Napalm Records,SIRENIA - Wintry Heart (Performance Video) | Napalm Records,Sirenia,Wintry Heart Napalm Records,MISMATCH,0.245,True,label_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Slayer - ~ Angel of Death (Lyrics).mp3,IamaVampiressQueen,Slayer ~ Angel of Death (Lyrics),Slayer,~ Angel of Death,MISMATCH,0.533,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Tavares - heaven must be missing an angel.mp3,carferico,Tavares heaven must be missing an angel,Tavares,heaven must be missing an angel,MISMATCH,0.637,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Tech N9ne - Einstein ｜ Official Audio.mp3,Strange Music Inc,Tech N9ne - Einstein | OFFICIAL AUDIO,Tech N9ne,Einstein |,MISMATCH,0.265,True,official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Tech N9ne - Speedom ｜ Official Audio.mp3,Strange Music Inc,Tech N9ne - Speedom (WWC2) (feat. Eminem & Krizz Kaliko) | OFFICIAL AUDIO,Tech N9ne,Speedom |,MISMATCH,0.265,True,official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Temperance - Breaking the Rules of Heavy Metal Napalm Records.mp3,Napalm Records,TEMPERANCE - Breaking The Rules Of Heavy Metal (Official Video) | Napalm Records,Temperance,Breaking the Rules of Heavy Metal Napalm Records,MISMATCH,0.233,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Temperance - Darkness is Just a Drawing Napalm Records.mp3,Napalm Records,TEMPERANCE - Darkness Is Just A Drawing (Official Video) | Napalm Records,Temperance,Darkness is Just a Drawing Napalm Records,MISMATCH,0.233,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Temperance - Daruma (Feat. Arjen Anthony Lucassen) Napalm Records.mp3,Napalm Records,TEMPERANCE - Daruma (feat. Arjen Anthony Lucassen) (Official Video) | Napalm Records,Temperance,Daruma (Feat. Arjen Anthony Lucassen) Napalm Records,MISMATCH,0.233,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Temperance - Diamanti Napalm Records.mp3,Napalm Records,TEMPERANCE - Diamanti (Official Video) | Napalm Records,Temperance,Diamanti Napalm Records,MISMATCH,0.233,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Temperance - Full of Memories Napalm Records.mp3,Napalm Records,TEMPERANCE - Full of Memories (Official Video) | Napalm Records,Temperance,Full of Memories Napalm Records,MISMATCH,0.233,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Temperance - Pure Life Unfolds Napalm Records.mp3,Napalm Records,TEMPERANCE - Pure Life Unfolds (Official Video) | Napalm Records,Temperance,Pure Life Unfolds Napalm Records,MISMATCH,0.233,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Temperance - Set Yourself Free Napalm Records.mp3,Napalm Records,TEMPERANCE - Set Yourself Free (Official Audio) | Napalm Records,Temperance,Set Yourself Free Napalm Records,MISMATCH,0.233,True,label_noise;official_noise,METADATA_UNRELIABLE
"C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Tera Fitoor Lyrical - Genius ｜ Utkarsh Sharma, Ishita Chauhan ｜ Arijit Singh ｜ Himesh Reshammiya.mp3",Tips Official,"Tera Fitoor Lyrical - Genius | Utkarsh Sharma, Ishita Chauhan | Arijit Singh | Himesh Reshammiya",Tera Fitoor Lyrical,"Genius | Utkarsh Sharma, Ishita Chauhan | Arijit Singh | Himesh Reshammiya",MISMATCH,0.369,True,official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\tha Dogg Pound - Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,PyroBuzzy,tha Dogg Pound Gangstaz DPG   New York  New York uncensored Daz Dillinger  Kurupt  Snoop Doggy Dogg m2v,tha Dogg Pound,Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v,MISMATCH,0.58,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Allman Brothers Band - Jessica Live at Capitol Theatre.mp3,All Access Rock,The Allman Brothers Band - Jessica | Live at Capitol Theatre (1979),The Allman Brothers Band,Jessica Live at Capitol Theatre,MISMATCH,0.629,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Allman Brothers Band - Jessica Live at University of Florida Bandshell.mp3,All Access Rock,The Allman Brothers Band - Jessica | Live at University Of Florida Bandshell (1982),The Allman Brothers Band,Jessica Live at University of Florida Bandshell,MISMATCH,0.629,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Band - This Wheel's on Fire - 11-25-1976 - Winterland.mp3,Cruise Control,The Band - This Wheel's On Fire - 11/25/1976 - Winterland (Official),The Band,This Wheel's on Fire - 11-25-1976 - Winterland,MISMATCH,0.286,True,official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The D.o.c - Its Funky Enough ｜ ＊best Quality＊.mp3,ShadowRAAM,The D.O.C - It's Funky Enough | *Best Quality* (1989),The D.o.c,Its Funky Enough | ＊best Quality＊,MISMATCH,0.626,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Dark Side of the Moon - Can't Catch Me Now Napalm Records.mp3,Napalm Records,THE DARK SIDE OF THE MOON - Can't Catch Me Now (Official Video) | Napalm Records,The Dark Side of the Moon,Can't Catch Me Now Napalm Records,MISMATCH,0.176,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Dark Side of the Moon Feat. Fabienne Erni - New Horizons Napalm Records.mp3,Napalm Records,THE DARK SIDE OF THE MOON feat. Fabienne Erni - New Horizons (Official Video) | Napalm Records,The Dark Side of the Moon Feat. Fabienne Erni,New Horizons Napalm Records,MISMATCH,0.0,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Dark Side of the Moon ft. Charlotte Wessels - May it Be Lotr Napalm Records.mp3,Napalm Records,THE DARK SIDE OF THE MOON ft. Charlotte Wessels - May It Be (Official Video) | LOTR | Napalm Records,The Dark Side of the Moon ft. Charlotte Wessels,May it Be Lotr Napalm Records,MISMATCH,0.0,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Dark Side of the Moon ft. Rusanda Panfili - Double Trouble-lumos! Harry Potter.mp3,Napalm Records,THE DARK SIDE OF THE MOON ft. Rusanda Panfili - Double Trouble/Lumos! (Official Video) Harry Potter,The Dark Side of the Moon ft. Rusanda Panfili,Double Trouble-lumos! Harry Potter,MISMATCH,0.0,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Jacksons⧸jackson 5 - Shake Your Body Down to the Ground.mp3,KeysLiveJr,The Jacksons/Jackson 5 - Shake Your Body Down To The Ground(1978),The Jacksons/jackson 5,Shake Your Body Down to the Ground,MISMATCH,0.547,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Pharcyde - ＂Runnin＂ Version 2 from Labcabincalifornia.mp3,The Bicycle Music Company,"The Pharcyde ""Runnin"" Version 2 (with Timecode) from Labcabincalifornia",The Pharcyde,"""Runnin"" Version 2 from Labcabincalifornia",MISMATCH,0.639,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Way I Feel - Live ｜ the Digital Covid Show.mp3,PTM,The Way I Feel - Live | The Digital Covid Show,The Way I Feel,Live | the Digital Covid Show,MISMATCH,0.509,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Therion - Ayahuasca Napalm Records.mp3,Napalm Records,THERION - Ayahuasca (Official Video) | Napalm Records,Therion,Ayahuasca Napalm Records,MISMATCH,0.198,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Therion - Nummo Napalm Records.mp3,Napalm Records,THERION - Nummo (Official Video) | Napalm Records,Therion,Nummo Napalm Records,MISMATCH,0.198,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Therion - Twilight of the Gods Napalm Records.mp3,Napalm Records,THERION - Twilight Of The Gods (Official Video) | Napalm Records,Therion,Twilight of the Gods Napalm Records,MISMATCH,0.198,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Toby Keith - New Album： American Ride - You Cant Read My Mind.mp3,tothubulll,Toby Keith - New Album: American Ride - You can't read my mind,Toby Keith,New Album: American Ride - You Cant Read My Mind,MISMATCH,0.65,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Toby Keith - Old toy trains.mp3,Daniel Putman,Toby Keith Old toy trains,Toby Keith,Old toy trains,MISMATCH,0.537,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Toby Keith - That Dont Make Me A Bad Guy lyric video.mp3,Bobby Brown,Toby Keith That Don't Make Me A Bad Guy lyric video,Toby Keith,That Dont Make Me A Bad Guy lyric video,MISMATCH,0.34,True,video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Toby Keith - You Aint Much Fun.mp3,msknowitall8,Toby Keith You Ain't Much Fun,Toby Keith,You Aint Much Fun,MISMATCH,0.586,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Travesuras - Nicky Jam ｜ Video Oficial.mp3,NickyJamTV,Travesuras - Nicky Jam | Video Oficial,Travesuras,Nicky Jam | Video Oficial,MISMATCH,0.55,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Una Lady Como Tú - Mtz Manuel Turizo ｜ Video Oficial.mp3,Manuel Turizo,Una Lady Como Tú - MTZ Manuel Turizo | Video Oficial,Una Lady Como Tú,Mtz Manuel Turizo | Video Oficial,MISMATCH,0.553,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Unleash the Archers - Blood Empress Napalm Records.mp3,Napalm Records,UNLEASH THE ARCHERS - Blood Empress (Official Video) | Napalm Records,Unleash the Archers,Blood Empress Napalm Records,MISMATCH,0.362,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Unleash the Archers - Falsewave Napalm Records.mp3,Napalm Records,UNLEASH THE ARCHERS - Falsewave (Official Lyric Video) | Napalm Records,Unleash the Archers,Falsewave Napalm Records,MISMATCH,0.362,True,label_noise;official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Unleash the Archers - Ghosts in the Mist Napalm Records.mp3,Napalm Records,UNLEASH THE ARCHERS - Ghosts In The Mist (Official Performance Video) | Napalm Records,Unleash the Archers,Ghosts in the Mist Napalm Records,MISMATCH,0.362,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Unleash the Archers - Green & Glass Napalm Records.mp3,Napalm Records,UNLEASH THE ARCHERS - Green & Glass (Official Video) | Napalm Records,Unleash the Archers,Green & Glass Napalm Records,MISMATCH,0.362,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Unleash the Archers - Seeking Vengeance Napalm Records.mp3,Napalm Records,UNLEASH THE ARCHERS - Seeking Vengeance (Official Video) | Napalm Records,Unleash the Archers,Seeking Vengeance Napalm Records,MISMATCH,0.362,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Van Halen - Eruption⧸you Really Got Me.mp3,iOnlyUseBigGuns,Van Halen - Eruption/You Really Got Me,Van Halen,Eruption/you Really Got Me,MISMATCH,0.617,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Verdi - Rigoletto： La Donna E Mobile.mp3,TSOM,Verdi - Rigoletto: La Donna E Mobile [HQ],Verdi,Rigoletto: La Donna E Mobile,MISMATCH,0.45,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Victorius - Dinos and Dragons Napalm Records.mp3,Napalm Records,VICTORIUS - Dinos and Dragons (Official Video) | Napalm Records,Victorius,Dinos and Dragons Napalm Records,MISMATCH,0.324,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Victorius - Mighty Magic Mammoth Napalm Records.mp3,Napalm Records,VICTORIUS - Mighty Magic Mammoth (Official Video) | Napalm Records,Victorius,Mighty Magic Mammoth Napalm Records,MISMATCH,0.324,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Victorius - Night of the Nuclear Ninja Napalm Records.mp3,Napalm Records,VICTORIUS - Night Of The Nuclear Ninja (Official Lyric Video) | Napalm Records,Victorius,Night of the Nuclear Ninja Napalm Records,MISMATCH,0.324,True,label_noise;official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Victorius - Victorious Dinogods Napalm Records.mp3,Napalm Records,VICTORIUS - Victorious Dinogods (Official Lyric Video) | Napalm Records,Victorius,Victorious Dinogods Napalm Records,MISMATCH,0.324,True,label_noise;official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Armada Napalm Records.mp3,Napalm Records,VISIONS OF ATLANTIS - Armada (Official Video) | Napalm Records,Visions of Atlantis,Armada Napalm Records,MISMATCH,0.271,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Clocks Napalm Records.mp3,Napalm Records,VISIONS OF ATLANTIS - Clocks (Official Video) | Napalm Records,Visions of Atlantis,Clocks Napalm Records,MISMATCH,0.271,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Hellfire Napalm Records.mp3,Napalm Records,VISIONS OF ATLANTIS - Hellfire (Official Video) | Napalm Records,Visions of Atlantis,Hellfire Napalm Records,MISMATCH,0.271,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Legion of the Seas Napalm Records.mp3,Napalm Records,VISIONS OF ATLANTIS - Legion Of The Seas (Official Video)| Napalm Records,Visions of Atlantis,Legion of the Seas Napalm Records,MISMATCH,0.271,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Master the Hurricane Napalm Records.mp3,Napalm Records,VISIONS OF ATLANTIS - Master the Hurricane (Official Video) | Napalm Records,Visions of Atlantis,Master the Hurricane Napalm Records,MISMATCH,0.271,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Melancholy Angel Napalm Records.mp3,Napalm Records,VISIONS OF ATLANTIS - Melancholy Angel (Official Video) | Napalm Records,Visions of Atlantis,Melancholy Angel Napalm Records,MISMATCH,0.271,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Monsters Napalm Records.mp3,Napalm Records,VISIONS OF ATLANTIS - MONSTERS (Official Video) | Napalm Records,Visions of Atlantis,Monsters Napalm Records,MISMATCH,0.271,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Pirates Will Return Napalm Records.mp3,Napalm Records,VISIONS OF ATLANTIS - Pirates Will Return (Official Live Video) | Napalm Records,Visions of Atlantis,Pirates Will Return Napalm Records,MISMATCH,0.271,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Release My Symphony (Live) ｜ Napalm Records.mp3,Napalm Records,VISIONS OF ATLANTIS - Release My Symphony (live) | Napalm Records,Visions of Atlantis,Release My Symphony | Napalm Records,MISMATCH,0.271,True,label_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Tonight I'm Alive Napalm Records.mp3,Napalm Records,VISIONS OF ATLANTIS - Tonight I'm Alive (Official Video) | Napalm Records,Visions of Atlantis,Tonight I'm Alive Napalm Records,MISMATCH,0.271,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis - Wanderers (Live) ｜ Napalm Records.mp3,Napalm Records,VISIONS OF ATLANTIS - Wanderers (Live) | Napalm Records,Visions of Atlantis,Wanderers | Napalm Records,MISMATCH,0.271,True,label_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings - Armageddon Napalm Records.mp3,Napalm Records,WARKINGS - Armageddon (Official Video) | Napalm Records,Warkings,Armageddon Napalm Records,MISMATCH,0.241,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings - Fight Napalm Records.mp3,Napalm Records,WARKINGS - Fight (Official Video) | Napalm Records,Warkings,Fight Napalm Records,MISMATCH,0.241,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings - Genghis Khan (Feat. Orden Ogan) Napalm Records (Alt 1).mp3,Napalm Records,WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) | Napalm Records,Warkings,Genghis Khan (Feat. Orden Ogan) Napalm Records (Alt 1),MISMATCH,0.241,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings - Hangman's Night (Ft. Dominum) Napalm Records.mp3,Napalm Records,WARKINGS - Hangman's Night (ft. DOMINUM) (Official Video) | Napalm Records,Warkings,Hangman's Night (Ft. Dominum) Napalm Records,MISMATCH,0.241,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings - To the King Napalm Records.mp3,Napalm Records,WARKINGS - To The King (Lyric Video) | Napalm Records,Warkings,To the King Napalm Records,MISMATCH,0.241,True,label_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings ft. the Queen of the Damned - Odin's Sons Napalm Records.mp3,Napalm Records,WARKINGS ft. The Queen of the Damned - Odin's Sons (Official Video) | Napalm Records,Warkings ft. the Queen of the Damned,Odin's Sons Napalm Records,MISMATCH,0.0,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wind Rose - Fellows of the Hammer Napalm Records.mp3,Napalm Records,WIND ROSE - Fellows Of The Hammer (Lyric Video) | Napalm Records,Wind Rose,Fellows of the Hammer Napalm Records,MISMATCH,0.324,True,label_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wind Rose - Gates of Ekrund Napalm Records.mp3,Napalm Records,WIND ROSE - Gates Of Ekrund (Official Video) | Napalm Records,Wind Rose,Gates of Ekrund Napalm Records,MISMATCH,0.324,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wind Rose - Mine Mine Mine! Napalm Records.mp3,Napalm Records,WIND ROSE - Mine Mine Mine! (Official Video) | Napalm Records,Wind Rose,Mine Mine Mine! Napalm Records,MISMATCH,0.324,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wind Rose - Son of a Thousand Nights Napalm Records.mp3,Napalm Records,WIND ROSE - Son of a Thousand Nights (2022 Version) | Napalm Records,Wind Rose,Son of a Thousand Nights Napalm Records,MISMATCH,0.324,True,label_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wind Rose - Together We Rise Napalm Records.mp3,Napalm Records,WIND ROSE - Together We Rise (Official Video) | Napalm Records,Wind Rose,Together We Rise Napalm Records,MISMATCH,0.324,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wizardthrone - Black Hole Quantum Thermodynamics Napalm Records.mp3,Napalm Records,WIZARDTHRONE - Black Hole Quantum Thermodynamics (Official Video) | Napalm Records,Wizardthrone,Black Hole Quantum Thermodynamics Napalm Records,MISMATCH,0.265,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\X - Nicky Jam X J. Balvin ｜ Video Oficial.mp3,NickyJamTV,X (EQUIS) - Nicky Jam x J. Balvin | Video Oficial  (Prod. Afro Bros & Jeon),X,Nicky Jam X J. Balvin | Video Oficial,MISMATCH,0.45,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - 200 Years Napalm Records.mp3,Napalm Records,XANDRIA - 200 Years (Official Video) | Napalm Records,Xandria,200 Years Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Ghosts Napalm Records.mp3,Napalm Records,XANDRIA - Ghosts (Official Video) | Napalm Records,Xandria,Ghosts Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Live the Tale Napalm Records.mp3,Napalm Records,XANDRIA - Live The Tale (Official Video) | Napalm Records,Xandria,Live the Tale Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - My Curse is My Redemption Napalm Records.mp3,Napalm Records,XANDRIA - My Curse Is My Redemption (Summer 80's Remix) (Visualizer) | Napalm Records,Xandria,My Curse is My Redemption Napalm Records,MISMATCH,0.245,True,label_noise;visualizer_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - No Time to Live Forever Napalm Records.mp3,Napalm Records,XANDRIA - No Time To Live Forever (Official Video) | Napalm Records,Xandria,No Time to Live Forever Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Reborn Napalm Records.mp3,Napalm Records,XANDRIA - Reborn (Official Video) | Napalm Records,Xandria,Reborn Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Ship of Doom Napalm Records.mp3,Napalm Records,XANDRIA - Ship Of Doom (Official Animated Video) | Napalm Records,Xandria,Ship of Doom Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - The Wonders Still Awaiting Napalm Records.mp3,Napalm Records,XANDRIA - The Wonders Still Awaiting (Official Video) | Napalm Records,Xandria,The Wonders Still Awaiting Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Two Worlds Napalm Records.mp3,Napalm Records,XANDRIA - Two Worlds (Official Video) | Napalm Records,Xandria,Two Worlds Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Xandria - Universal Napalm Records.mp3,Napalm Records,XANDRIA - Universal (Official Video) | Napalm Records,Xandria,Universal Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
