track_id,artist,title,current_genre,current_subgenre,source,confidence,priority,reason
2075,Chris Janson,Chris Janson - Buy Me A Boat,Country,,manual,0.85,2,import_only
2076,Chris LeDoux,Chris LeDoux - 8 Second Ride,Country,,manual,0.85,2,import_only
2077,Chris LeDoux,Chris LeDoux - Cadillac Ranch,Country,,manual,0.85,2,import_only
2078,Chris LeDoux,Chris Ledoux - County Fair,Country,,manual,0.85,2,import_only
2079,Chris LeDoux,Chris LeDoux - The Call Of The Wild,Country,,manual,0.85,2,import_only
2080,Chris LeDoux,Chris LeDoux - The Ride,Country,,manual,0.85,2,import_only
2081,Chris LeDoux,Chris LeDoux - Whatcha Gonna Do With A Cowboy,Country,,manual,0.85,2,import_only
2082,Chris Stapleton,Chris Stapleton - Fire Away,Country,,manual,0.85,2,import_only
2083,Chris Stapleton,Chris Stapleton - Friendship,Country,,manual,0.85,2,import_only
2084,Chris Stapleton,Chris Stapleton - Hard Livin',Country,,manual,0.85,2,import_only
2085,Chris Stapleton,Chris Stapleton - I Was Wrong,Country,,manual,0.85,2,import_only
2086,Chris Stapleton,Chris Stapleton - Midnight Train To Memphis,Country,,manual,0.85,2,import_only
2087,Chris Stapleton,Chris Stapleton - Millionaire,Country,,manual,0.85,2,import_only
2088,Chris Stapleton,Chris Stapleton - Nobody to Blame,Country,,manual,0.85,2,import_only
2089,Chris Stapleton,Chris Stapleton - Parachute,Country,,manual,0.85,2,import_only
2090,Chris Stapleton,Chris Stapleton - Second One To Know,Country,,manual,0.85,2,import_only
2091,Chris Stapleton,Chris Stapleton - Tryin To Untangle My Mind,Country,,manual,0.85,2,import_only
2092,Chris Young,Chris Young - Aw Naw,Country,,manual,0.85,2,import_only
2093,Chris Young,Chris Young - Drowning,Country,,manual,0.85,2,import_only
2094,Chris Young,Chris Young - Gettin' You Home,Country,,manual,0.85,2,import_only
2095,Chris Young,Chris Young - Hangin' On,Country,,manual,0.85,2,import_only
2096,Chris Young,Chris Young - I'm Comin' Over,Country,,manual,0.85,2,import_only
2097,Chris Young,Chris Young - If That Ain't God,Country,,manual,0.85,2,import_only
2098,Chris Young,Chris Young - Raised on Country,Country,,manual,0.85,2,import_only
2100,Chris Young,Chris Young - Tomorrow,Country,,manual,0.85,2,import_only
2101,Chris Young,Chris Young - Voices,Country,,manual,0.85,2,import_only
2102,Chris Young,Chris Young - Who I Am with You,Country,,manual,0.85,2,import_only
2103,Clay Walker,Clay Walker - Countrified,Country,,manual,0.85,2,import_only
2104,Clay Walker,Clay Walker - Fore She Was Mama,Country,,manual,0.85,2,import_only
2105,Clay Walker,Clay Walker - If I Could Make a Living,Country,,manual,0.85,2,import_only
2106,Clay Walker,Clay Walker - Long the Cowboy,Country,,manual,0.85,2,import_only
2107,Clay Walker,Clay Walker - Need a Bar Sometimes,Country,,manual,0.85,2,import_only
2108,Clay Walker,Clay Walker - Rock the Radio,Country,,manual,0.85,2,import_only
2109,Clay Walker,Clay Walker - She Wont Be Lonely Long,Country,,manual,0.85,2,import_only
2110,Clay Walker,Clay Walker - Then What,Country,,manual,0.85,2,import_only
2111,Clay Walker,Clay Walker - What's It To You,Country,,manual,0.85,2,import_only
2112,Climax Blues Band,Climax Blues Band - I Love You,Rock,,manual,0.85,2,import_only
2113,Clint Black,Clint Black - A Good Run Of Bad Luck,Country,,manual,0.85,2,import_only
2114,Cody Jinks,Cody Jinks - Loud and Heavy,Country,,manual,0.85,2,import_only
2115,Collin Raye,Collin Raye - Little Red Rodeo,Country,,manual,0.85,2,import_only
2116,Confederate Railroad,Confederate Railroad - Daddy Never Was The Cadillac Kind,Country,,manual,0.85,2,import_only
2117,Confederate Railroad,Confederate Railroad - She Took It Like A Man,Country,,manual,0.85,2,import_only
2118,Confederate Railroad,Confederate Railroad - Trashy Women,Country,,manual,0.85,2,import_only
2119,Coolio,Coolio - Fantastic Voyage,Hip-Hop,,manual,0.85,2,import_only
2120,Craig Morgan,Craig Morgan - Almost Home,Country,,manual,0.85,2,import_only
2121,Craig Morgan,Craig Morgan - Bonfire,Country,,manual,0.85,2,import_only
2122,Craig Morgan,Craig Morgan - International Harvester,Country,,manual,0.85,2,import_only
2123,Craig Morgan,Craig Morgan - Little Bit of Life,Country,,manual,0.85,2,import_only
2124,Craig Morgan,Craig Morgan - More Trucks Than Cars,Country,,manual,0.85,2,import_only
2125,Craig Morgan,Craig Morgan - Paradise,Country,,manual,0.85,2,import_only
2126,Craig Morgan,Craig Morgan - Redneck Yacht Club,Country,,manual,0.85,2,import_only
2127,Craig Morgan,Craig Morgan - This Ain't Nothin',Country,,manual,0.85,2,import_only
2128,Crazy Lixx,Crazy Lixx - Hunter of the Heart,Rock,Classic Rock,manual,0.85,2,import_only
2129,Crazy Lixx,Crazy Lixx - Killer,Rock,Classic Rock,manual,0.85,2,import_only
2130,Crazy Lixx,Crazy Lixx - Silent Thunder,Rock,Classic Rock,manual,0.85,2,import_only
2131,Creed,Creed - One Last Breath,Rock,,manual,0.85,2,import_only
2132,Creed,Creed - With Arms Wide Open,Rock,,manual,0.85,2,import_only
2133,Creed Fisher,Creed Fisher - Blue Collar Town,Country,,manual,0.85,2,import_only
2134,Creed Fisher,Creed Fisher - Daddy's Been Gone Too Long,Country,,manual,0.85,2,import_only
2135,Creed Fisher,"Creed Fisher - Drink, Smoke, Cuss & Fight",Country,,manual,0.85,2,import_only
2136,Creed Fisher,Creed Fisher - I'll Have a Few More,Country,,manual,0.85,2,import_only
2137,Creed Fisher,Creed Fisher - I'm Growing Older But I'm Not Growing Up,Country,,manual,0.85,2,import_only
2138,Creed Fisher,Creed Fisher - If You Have a Right to Burn My Flag,Country,,manual,0.85,2,import_only
2139,Creed Fisher,Creed Fisher - If You Wanna Have a Good Time,Country,,manual,0.85,2,import_only
2140,Creed Fisher,Creed Fisher - It Damn Sure Ain't Merle,Country,,manual,0.85,2,import_only
2141,Creed Fisher,Creed Fisher - Life Of A Workin' Man,Country,,manual,0.85,2,import_only
2142,Creed Fisher,Creed Fisher - Old School,Country,,manual,0.85,2,import_only
2143,Creed Fisher,Creed Fisher - The Way That I Am,Country,,manual,0.85,2,import_only
2144,Creed Fisher,Creed Fisher - This Place Called USA,Country,,manual,0.85,2,import_only
2145,Creed Fisher,Creed Fisher - This Side of Town,Country,,manual,0.85,2,import_only
2146,Creed Fisher,Creed Fisher - Try to Burn This One,Country,,manual,0.85,2,import_only
2147,Creed Fisher,Creed Fisher - You Got an App for That,Country,,manual,0.85,2,import_only
2149,Darius Rucker,Darius Rucker - Don't Think I Don't Think About It,Country,,manual,0.85,2,import_only
2150,Darryl Worley,Darryl Worley - Have You Forgotten,Country,,manual,0.85,2,import_only
2151,Daryle Singletary,Daryle Singletary - Too Much Fun,Pop,,manual,0.85,2,import_only
2152,Daughtry,Daughtry - Crawling Back To You,Rock,,manual,0.85,2,import_only
2153,Daughtry,Daughtry - No Surprise,Rock,,manual,0.85,2,import_only
2154,Daughtry,Daughtry - Outta My Head,Rock,,manual,0.85,2,import_only
2155,Dave Bray USA,Dave Bray - Survivor,Rock,,manual,0.85,2,import_only
2156,Dave Bray USA,Dave Bray - Warrior Inside,Rock,,manual,0.85,2,import_only
2157,David Allan Coe,David Allan Coe - If That Ain't Country,Country,,manual,0.85,2,import_only
2158,David Allan Coe,David Allen Coe - You Never Even Called Me by My Name,Country,,manual,0.85,2,import_only
2159,David Lee Murphy,David Lee Murphy - Dust On The Bottle,Country,,manual,0.85,2,import_only
2160,Dax & Tom MacDonald,Dax - Propaganda Feat. Tom MacDonald,Hip-Hop,,manual,0.85,2,import_only
2161,Deep Purple,Deep Purple - Knocking At Your Back Door,Rock,,manual,0.85,2,import_only
2162,Def Leppard,Def Leppard - Animal,Rock,,manual,0.85,2,import_only
2163,Def Leppard,Def Leppard - Armageddon It,Rock,,manual,0.85,2,import_only
2164,Def Leppard,Def Leppard - Dangerous,Rock,,manual,0.85,2,import_only
2165,Def Leppard,Def Leppard - Foolin,Rock,,manual,0.85,2,import_only
2166,Def Leppard,Def Leppard - Love Bites,Rock,,manual,0.85,2,import_only
2167,Def Leppard,Def Leppard - Nine Lives,Rock,,manual,0.85,2,import_only
2168,Def Leppard,Def Leppard - Personal Jesus,Rock,,manual,0.85,2,import_only
2169,Def Leppard,Def Leppard - Pour Some Sugar On Me,Rock,Classic Rock,manual,0.85,2,import_only
2170,Def Leppard,Def Leppard - Rock Of Ages ,Rock,,manual,0.85,2,import_only
2171,Def Leppard,Def Leppard - Too Late For Love,Rock,,manual,0.85,2,import_only
2173,Demun Jones & Upchurch,Demun Jones & Upchurch  - Off Road,Hip-Hop,,manual,0.85,2,import_only
2174,Demun Jones,Demun Jones - Backyard Lullaby,Country,,manual,0.85,2,import_only
2175,Jawga Boyz,Demun Jones - Country First,Hip-Hop,,manual,0.85,2,import_only
2176,Demun Jones,Demun Jones - Feeling Good,Hip-Hop,,manual,0.85,2,import_only
2177,Demun Jones,Demun Jones - Jessica,Hip-Hop,,manual,0.85,2,import_only
2178,Demun Jones,Demun Jones - My Town,Country,,manual,0.85,2,import_only
2179,Demun Jones,Demun Jones - RedWhiteBlue,Hip-Hop,,manual,0.85,2,import_only
2180,Demun Jones,Demun Jones - Tannerite,Country,,manual,0.85,2,import_only
2181,Demun Jones & Long Cut,Demun Jones - The Leaves,Hip-Hop,,manual,0.85,2,import_only
2182,Demun Jones,Demun Jones - Truck Music,Country,,manual,0.85,2,import_only
2183,Demun Jones,Demun Jones - We Them Boys,Hip-Hop,,manual,0.85,2,import_only
2184,Depeche Mode,Depeche Mode - People Are People,Rock,,manual,0.85,2,import_only
2185,Depeche Mode,Depeche Mode - Personal Jesus,Rock,,manual,0.85,2,import_only
2187,Dillon Carmichael,Dillon Carmichael - Pickin Up Girls,Country,,manual,0.85,2,import_only
2188,Dire Straits,Dire Straits - Money for Nothing,Rock,,manual,0.85,2,import_only
2189,Dire Straits,Dire Straits - Walk of Life,Rock,,manual,0.85,2,import_only
2190,Buddy Brown,Dirty Pictures - Buddy Brown,Country,,manual,0.85,2,import_only
2191,Disturbed,Disturbed - Down With the Sickness,Rock,Classic Rock,manual,0.85,2,import_only
2192,Disturbed,Disturbed - Feeding the Fire,Rock,,manual,0.85,2,import_only
2193,Disturbed,Disturbed - Hey You,Rock,,manual,0.85,2,import_only
2194,Disturbed,Disturbed - Stricken,Rock,Classic Rock,manual,0.85,2,import_only
2195,Disturbed,Disturbed - The Light,Rock,Classic Rock,manual,0.85,2,import_only
2196,Disturbed,Disturbed - The Sound Of Silence,Rock,Classic Rock,manual,0.85,2,import_only
2197,Disturbed,Disturbed - The Vengeful One,Rock,Classic Rock,manual,0.85,2,import_only
2200,Don Henley,Don Henley - Dirty Laundry,Rock,,manual,0.85,2,import_only
2201,Donice Morace,Donice Morace - Boots On,Country,,manual,0.85,2,import_only
2202,Donice Morace,Donice Morace - Good Hurt Comin' on,Country,,manual,0.85,2,import_only
2203,Donice Morace,Donice Morace - Wait 'til We Get Home,Country,,manual,0.85,2,import_only
2204,Donice Morace,Donice Morris - Wore It Out,Country,,manual,0.85,2,import_only
2205,Doug Supernaw,Doug Supernaw - I Don't Call Him Daddy,Country,,manual,0.85,2,import_only
2206,Durte,DurtE - How Dirtbagz Roll,Hip-Hop,,manual,0.85,2,import_only
2207,Dwight Yoakam,Dwight Yoakam - Suspicious Minds,Country,,manual,0.85,2,import_only
2209,Eddy Grant,Eddy Grant - Electric Avenue,Pop,,manual,0.85,2,import_only
2210,Edwin McCain,Edwin McCain - I'll be,Rock,Alternative,manual,0.85,2,import_only
2211,Electric Light Orchestra,Electric Light Orchestra -  Evil Woman,Rock,,manual,0.85,2,import_only
2212,Electric Light Orchestra,Electric Light Orchestra - Don't Bring Me Down,Rock,,manual,0.85,2,import_only
2213,Elton John,Elton John - Levon,Pop,,manual,0.85,2,import_only
2214,Elton John,Elton John - Rocket Man,Rock,,manual,0.85,2,import_only
2215,Emilio,Emilio - Even if I Tried,Country,,manual,0.85,2,import_only
2216,Eminem,Eminem - Without Me,Hip-Hop,,manual,0.85,2,import_only
2217,Tom MacDonald,End Of The World - Tom MacDonald,Hip-Hop,,manual,0.85,2,import_only
2218,Eric Clapton,Eric Clapton - No Alibis,Rock,,manual,0.85,2,import_only
2219,Eric Clapton,Eric Clapton - Pretending,Rock,,manual,0.85,2,import_only
2220,Europe,Europe - The Final Countdown,Rock,,manual,0.85,2,import_only
2221,Faith No More,Faith No More - Epic,Rock,,manual,0.85,2,import_only
2222,Falco,Falco - Rock Me Amadeus,Rock,,manual,0.85,2,import_only
2223,Five Finger Death Punch,Five Finger Death Punch - Blue On Black,Metal,,manual,0.85,2,import_only
2226,Five Finger Death Punch,Five Finger Death Punch - Darkness Settles In,Metal,,manual,0.85,2,import_only
2227,Five Finger Death Punch,Five Finger Death Punch - Gone Away,Metal,,manual,0.85,2,import_only
2228,Five Finger Death Punch,Five Finger Death Punch - Hell To Pay,Rock,,manual,0.85,2,import_only
2229,Five Finger Death Punch,Five Finger Death Punch - I Apologize,Metal,,manual,0.85,2,import_only
2230,Five Finger Death Punch,Five Finger Death Punch - Lift Me Up,Rock,,manual,0.85,2,import_only
2231,Five Finger Death Punch,Five Finger Death Punch - Living The Dream,Metal,,manual,0.85,2,import_only
2234,Five Finger Death Punch,Five Finger Death Punch - The Tragic Truth,Metal,,manual,0.85,2,import_only
2235,Five Finger Death Punch,Five Finger Death Punch - To Be Alone,Metal,,manual,0.85,2,import_only
2236,Five Finger Death Punch,Five Finger Death Punch - Trouble,Metal,,manual,0.85,2,import_only
2237,Five Finger Death Punch,Five Finger Death Punch - Wash It All Away,Rock,,manual,0.85,2,import_only
2238,Five Finger Death Punch,Five Finger Death Punch - When the Seasons Change,Metal,,manual,0.85,2,import_only
2239,Five Finger Death Punch,Five Finger Death Punch - Wrong Side Of Heaven,Rock,,manual,0.85,2,import_only
2240,Fleetwood Mac,Fleetwood Mac - The Chain ,Rock,,manual,0.85,2,import_only
2241,Florida Georgia Line,Florida Georgia Line - Stay,Country,,manual,0.85,2,import_only
2242,Foo Fighters,Foo Fighters - Best Of You,Rock,Alternative,manual,0.85,2,import_only
2243,Foo Fighters,Foo Fighters - Learn To Fly,Rock,,manual,0.85,2,import_only
2244,Foo Fighters,Foo Fighters - My Hero,Rock,Alternative,manual,0.85,2,import_only
2245,Foreigner,Foreigner - Cold As Ice,Rock,,manual,0.85,2,import_only
2246,Foreigner,Foreigner - Double Vision,Rock,,manual,0.85,2,import_only
2247,Foreigner,Foreigner - Head Games,Rock,,manual,0.85,2,import_only
2248,Foreigner,Foreigner - Jukebox Hero,Rock,,manual,0.85,2,import_only
2249,Foreigner,Foreigner - That Was Yesterday,Rock,,manual,0.85,2,import_only
2250,Foreigner,Foreigner - Urgent,Rock,,manual,0.85,2,import_only
2251,Fozzy,Fozzy - Painless,Metal,,manual,0.85,2,import_only
2252,Frank Foster,Frank Foster - Have A Few More,Country,,manual,0.85,2,import_only
2253,Frank Foster,Frank Foster - Til Im Gone,Country,,manual,0.85,2,import_only
2255,Garth Brooks,Garth Brooks - Ain't Going Down,Country,,manual,0.85,2,import_only
2256,Garth Brooks,Garth Brooks - American Honky-Tonk Bar Association,Country,,manual,0.85,2,import_only
2257,Garth Brooks,Garth Brooks - Beer Run,Country,,manual,0.85,2,import_only
2258,Garth Brooks,Garth Brooks - Callin' Baton Rouge,Country,,manual,0.85,2,import_only
2260,Garth Brooks,Garth Brooks - Friends in Low Places,Country,,manual,0.85,2,import_only
2261,Garth Brooks,Garth Brooks - If Tomorrow Never Comes,Country,,manual,0.85,2,import_only
2262,Garth Brooks,Garth Brooks - Longneck Bottle,Country,,manual,0.85,2,import_only
2263,Garth Brooks,Garth Brooks - Papa Loved Mama,Country,,manual,0.85,2,import_only
2264,Garth Brooks,Garth Brooks - Rodeo,Country,,manual,0.85,2,import_only
2265,Garth Brooks,Garth Brooks - Shameless,Country,,manual,0.85,2,import_only
2266,Garth Brooks,Garth Brooks - Standing Outside The Fire,Country,,manual,0.85,2,import_only
2267,Garth Brooks,Garth Brooks - That Summer,Country,,manual,0.85,2,import_only
2268,Garth Brooks,Garth Brooks - The Beaches of Cheyenne,Country,,manual,0.85,2,import_only
2269,Garth Brooks,Garth Brooks - The Dance,Country,,manual,0.85,2,import_only
2270,Garth Brooks,Garth Brooks - The River,Country,,manual,0.85,2,import_only
2271,Garth Brooks,Garth Brooks - The Thunder Rolls,Country,,manual,0.85,2,import_only
2272,Garth Brooks,"Garth Brooks - Two of a Kind, Workin' on a Full House",Country,,manual,0.85,2,import_only
2273,Garth Brooks,Garth Brooks - Two Piña Coladas,Country,,manual,0.85,2,import_only
2274,Garth Brooks,Garth Brooks - Unanswered Prayers,Country,,manual,0.85,2,import_only
2275,Garth Brooks,Garth Brooks - We Shall Be Free,Country,,manual,0.85,2,import_only
2276,Garth Brooks,Garth Brooks - What She's Doing Now,Country,,manual,0.85,2,import_only
2277,Gary Numan,Gary Numan - Cars,Rock,Alternative,manual,0.85,2,import_only
2278,George Strait,Geogre Strait  - Blue Clear Sky,Country,,manual,0.85,2,import_only
2279,George Strait,Geogre Strait - Carrying Your Love With Me,Country,,manual,0.85,2,import_only
2280,George Strait,George Strait - Adalida,Country,,manual,0.85,2,import_only
2281,George Strait,George Strait - Heartland,Country,,manual,0.85,2,import_only
2282,George Strait,George Strait - Lovebug,Country,,manual,0.85,2,import_only
2283,George Strait,George Strait - Ocean Front Property,Country,,manual,0.85,2,import_only
2284,George Strait,George Strait - The Fireman  ,Country,,manual,0.85,2,import_only
2287,Giant,Giant - Never Die Young,Rock,,manual,0.85,2,import_only
2288,Girish And The Chronicles,Girish And The Chronicles - Bad Shepard,Rock,Classic Rock,manual,0.85,2,import_only
2290,Girish And The Chronicles,Girish And The Chronicles - Idenity Crisis,Rock,Classic Rock,manual,0.85,2,import_only
2293,Godsmack,Godsmack - Bulletproof,Rock,,manual,0.85,2,import_only
2294,Golden Earring,Golden Earring - Twilight Zone,Rock,,manual,0.85,2,import_only
2295,Great White,Great White - Once Bitten Twice Shy,Rock,,manual,0.85,2,import_only
2296,Green Day,Green Day - Know Your Enemy,Rock,Alternative,manual,0.85,2,import_only
2297,Television's Greatest Hits Band,Greg Kihn Band - Jeopardy,Soundtrack,,manual,0.85,2,import_only
2298,Guns N' Roses,Guns N Roses - Sweet Child O Mine,Rock,,manual,0.85,2,import_only
2299,Hal Ketchum,Hal Ketchum - Small Town Saturday Night,Country,,manual,0.85,2,import_only
2300,Halestorm,Halestorm - Wicked Ways,Rock,Classic Rock,manual,0.85,2,import_only
2301,"Hank Williams, Jr.",Hank Williams Jr - Country Boy Can Survive,Country,,manual,0.85,2,import_only
2302,"Hank Williams, Jr.",Hank Williams Jr - Family Tradition,Country,,manual,0.85,2,import_only
2303,Heart,Heart - Barracuda,Rock,,manual,0.85,2,import_only
2304,3 Doors Down,Here Without You - Doors Down,Rock,,manual,0.85,2,import_only
2305,Travis Tritt,Here's A Quarter - Travis Tritt,Country,,manual,0.85,2,import_only
2306,Hootie & The Blowfish,Hootie & The Blowfish - Hold My Hand,Rock,Alternative,manual,0.85,2,import_only
2307,Hootie & The Blowfish,Hootie & The Blowfish - Let Her Cry,Pop,,manual,0.85,2,import_only
2308,Hootie & The Blowfish,Hootie & The Blowfish - Only Wanna Be With You,Pop,,manual,0.85,2,import_only
2310,Huey Lewis & The News,Huey Lewis And The News - Heart And Soul,Rock,,manual,0.85,2,import_only
2311,Huey Lewis & The News,Huey Lewis and The News - I Want a New Drug,Rock,,manual,0.85,2,import_only
2312,Huey Lewis & The News,Huey Lewis And The News - The Heart Of Rock & Roll,Rock,,manual,0.85,2,import_only
2313,Imagine Dragons,Imagine Dragons - Believer,Rock,Alternative,manual,0.85,2,import_only
2314,Imagine Dragons,Imagine Dragons - Demons,Rock,Alternative,manual,0.85,2,import_only
2315,Imagine Dragons,Imagine Dragons - Natural,Rock,Alternative,manual,0.85,2,import_only
2316,Imagine Dragons,Imagine Dragons - Thunder,Rock,Alternative,manual,0.85,2,import_only
2317,Imagine Dragons,Imagine Dragons - Whatever It Takes,Rock,Alternative,manual,0.85,2,import_only
2318,Ini Kamoze,Ini Kamoze - Here Comes the Hotstepper,R&B,,manual,0.85,2,import_only
2319,Iron Maiden,Iron Maiden - Wasted Years ,Metal,,manual,0.85,2,import_only
2320,Jake Owen,Jake Owen - Eight Second Ride,Country,,manual,0.85,2,import_only
2321,Jason Aldean,Jason Aldean - A Little More Summertime,Country,,manual,0.85,2,import_only
2322,Jason Aldean,Jason Aldean - Amarillo Sky,Country,,manual,0.85,2,import_only
2323,Jason Aldean,Jason Aldean - Any Ol' Barstool,Country,,manual,0.85,2,import_only
2324,Jason Aldean,Jason Aldean - Girl Like You,Country,,manual,0.85,2,import_only
2325,Jason Aldean,Jason Aldean - Gonna Know We Were Here,Country,,manual,0.85,2,import_only
2326,Jason Aldean,Jason Aldean - Hicktown,Country,,manual,0.85,2,import_only
2327,Jason Aldean,Jason Aldean - Johnny Cash,Country,,manual,0.85,2,import_only
2328,Jason Aldean,Jason Aldean - Lights Come On,Country,,manual,0.85,2,import_only
2329,Jason Aldean,Jason Aldean - Night Train,Country,,manual,0.85,2,import_only
2330,Jason Aldean,Jason Aldean - Relentless,Country,,manual,0.85,2,import_only
2331,Jason Aldean,Jason Aldean - She's Country,Country,,manual,0.85,2,import_only
2332,Jason Aldean,Jason Aldean - Take a Little Ride,Pop,,manual,0.85,2,import_only
2333,Jason Aldean,Jason Aldean - The Truth,Country,,manual,0.85,2,import_only
2334,Jason Aldean,Jason Aldean - We Back,Country,,manual,0.85,2,import_only
2335,Jawga Boyz,Jawga Boys - Welcome 2 Jawga,Hip-Hop,,manual,0.85,2,import_only
2339,Jd Crutch,Jd Crutch - Bente Uno Yo' Gi Presu,Pop,,manual,0.85,2,import_only
2341,Jelly Roll,Jelly Roll  - Train Tracks,Hip-Hop,,manual,0.85,2,import_only
2342,Jelly Roll & Struggle Jennings,Jelly Roll & Struggle Jennings - Enemy,Hip-Hop,,manual,0.85,2,import_only
2343,Jelly Roll,Jelly Roll - Creature,Hip-Hop,,manual,0.85,2,import_only
2347,Joe Diffie,Joe Diffie - John Deere Green,Country,,manual,0.85,2,import_only
2348,Joe Diffie,Joe Diffie - Pickup Man,Country,,manual,0.85,2,import_only
2349,Joe Diffie,Joe Diffie - Prop Me Up Beside the Jukebox,Country,,manual,0.85,2,import_only
2350,Joe Diffie,Joe Diffie - Third Rock From The Sun,Country,,manual,0.85,2,import_only
2351,Joe Nichols,Joe Nichols - Tequila Makes Her Clothes Fall Off ,Country,,manual,0.85,2,import_only
2352,Joe Walsh,Joe Walsh - Life's Been Good,Rock,,manual,0.85,2,import_only
2353,Joe Walsh,Joe Walsh - Rocky Mountain Way,Rock,,manual,0.85,2,import_only
2354,Jonathan Parker,Johathan  Parker - How 'Bout That,Country,,manual,0.85,2,import_only
2355,Jonathan Parker,Johathan Parker - Hard Time Blues,Country,,manual,0.85,2,import_only
2356,Jonathan Parker & The Belairs,Johathan Parker - They'll Never Play My Songs in Nashville,Country,,manual,0.85,2,import_only
2357,John Cougar,John Cougar - Hurts So Good,Rock,,manual,0.85,2,import_only
2358,John Mellencamp,John Cougar - Jack and Diane,Rock,,manual,0.85,2,import_only
2359,John Fogerty,John Fogerty - Centerfield,Rock,,manual,0.85,2,import_only
2360,John Mellencamp,John Mellencamp - Small Town,Rock,,manual,0.85,2,import_only
2361,John Michael Montgomery,John Michael Montgomery - Be My Baby Tonight,Country,,manual,0.85,2,import_only
2362,John Michael Montgomery,John Michael Montgomery - Beer and Bones,Country,,manual,0.85,2,import_only
2363,John Michael Montgomery,John Michael Montgomery - Life's a Dance,Country,,manual,0.85,2,import_only
2364,John Michael Montgomery,John Michael Montgomery - Sold,Country,,manual,0.85,2,import_only
2365,Johnny Cash,Johnny Cash - A Boy Named Sue,Country,,manual,0.85,2,import_only
2366,Jonathan Parker,Jonathan Parker - Long Gone,Country,,manual,0.85,2,import_only
2368,Journey,Journey - Any Way You Want It,Rock,,manual,0.85,2,import_only
2369,Journey,Journey - Don't Stop Believin,Rock,,manual,0.85,2,import_only
2370,Journey,Journey - Faithfully,Rock,,manual,0.85,2,import_only
2371,Journey,Journey - Only the Young,Rock,,manual,0.85,2,import_only
2372,Journey,Journey - Separate Ways Worlds Apart,Rock,,manual,0.85,2,import_only
2373,Journey,Journey - Stone In Love,Rock,,manual,0.85,2,import_only
2374,Journey,Journey - Wheel in the Sky,Rock,,manual,0.85,2,import_only
2375,Journey,Journey - Who's Crying Now,Rock,,manual,0.85,2,import_only
2376,Judas Priest,Judas Priest - Turbo Lover,Metal,,manual,0.85,2,import_only
2378,Justin Moore,Justin Moore - Bait A Hook,Country,,manual,0.85,2,import_only
2379,Justin Moore,Justin Moore - The Ones That Didn’t Make It Back Home,Country,,manual,0.85,2,import_only
2380,Kane Brown,Kane Brown - Lose It,Country,,manual,0.85,2,import_only
2381,Kansas,Kansas - Carry on my Wayward son,Rock,,manual,0.85,2,import_only
2382,Kapena,Kapena - Don't Say Goodbye ,World,,manual,0.85,2,import_only
2384,Kenny Chesney & Uncle Kracker,Kenny Chesney & Uncle Kracker - When the Sun Goes Down,Country,,manual,0.85,2,import_only
2385,Kenny Chesney & Uncle Kracker,Kenny Chesney - When the Sun Goes Down,Country,,manual,0.85,2,import_only
2386,Kid Rock,Kid Rock - All Summer Long,Rock,,manual,0.85,2,import_only
2387,Kid Rock,Kid Rock - American Bad Ass,Rock,,manual,0.85,2,import_only
2388,Kid Rock,Kid Rock - American Rock 'n Roll,Rock,Classic Rock,manual,0.85,2,import_only
2389,Kid Rock,Kid Rock - Cowboy,Rock,,manual,0.85,2,import_only
2390,Kid Rock,Kid Rock - First Kiss,Rock,,manual,0.85,2,import_only
2391,Kid Rock,Kid Rock - Let_s Ride,Rock,Classic Rock,manual,0.85,2,import_only
2393,Kid Rock,Kid Rock - Only God Knows Why,Rock,Classic Rock,manual,0.85,2,import_only
2394,Kid Rock,Kid Rock - Picture,Rock,Classic Rock,manual,0.85,2,import_only
2395,Kid Rock,Kid Rock - Stand The Pain,Country,,manual,0.85,2,import_only
2396,Kid Rock,Kid Rock - Tennessee Mountain Top,Country,,manual,0.85,2,import_only
2397,Kid Rock,Kid Rock - The Last Dance,Rock,,manual,0.85,2,import_only
2398,Kings of Leon,Kings Of Leon - Sex on Fire,Rock,Alternative,manual,0.85,2,import_only
2399,Kings of Leon,Kings Of Leon - Use Somebody,Rock,Alternative,manual,0.85,2,import_only
2400,Kip Moore,Kip Moore - Somethin' Bout A Truck,Country,,manual,0.85,2,import_only
2401,Kiss,Kiss - Heaven's On Fire,Rock,,manual,0.85,2,import_only
2402,Kiss,Kiss - Lick It Up,Rock,Classic Rock,manual,0.85,2,import_only
2405,Lee Brice,Lee Brice - One of Them Girls,Country,,manual,0.85,2,import_only
2406,LEN,Len - Steal My Sunshine,Pop,,manual,0.85,2,import_only
2408,Lita Ford,Lita Ford - Kiss Me Deadly,Rock,,manual,0.85,2,import_only
2409,Little Big Town,Little Big Town - Boondocks,Country,,manual,0.85,2,import_only
2410,Little River Band,Little River Band - Cool Change,Rock,,manual,0.85,2,import_only
2411,Little River Band,Little River Band - Lonesome Loser,Rock,,manual,0.85,2,import_only
2412,Little River Band,Little River Band - Man On Your Mind,Rock,,manual,0.85,2,import_only
2413,Little Texas,Little Texas - God Blessed Texas,Country,,manual,0.85,2,import_only
2414,Little Texas,Little Texas - Life Goes On,Country,,manual,0.85,2,import_only
2415,Lonestar,Lonestar - When Cowboy's Didn't Dance,Country,,manual,0.85,2,import_only
2416,The B-52's,Love Shack - The B-52's,Pop,,manual,0.85,2,import_only
