file_path,metadata_artist,metadata_title,filename_artist,filename_title,metadata_confidence,metadata_confidence_score,metadata_junk_flag,metadata_junk_reason,classification
"C:\Users\suppo\Downloads\New Music\Top1000\El Chombo, Dancing Green Alien - Dame Tu Cosita feat. Cutty Ranks.mp3","Ultra Records, Dancing Green Alien","El Chombo, Dancing Green Alien - Dame Tu Cosita feat. Cutty Ranks (Official Video)","El Chombo, Dancing Green Alien",Dame Tu Cosita feat. Cutty Ranks,PARTIAL,0.537,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\El Emisario ❌ MaestroEIM - Amantes.mp3,El Emisario,El Emisario ❌ MaestroEIM - Amantes (Video Oficial),El Emisario ❌ MaestroEIM,Amantes,STRONG,0.9,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Ellie Goulding - Burn.mp3,Ellie Goulding,Ellie Goulding - Burn (Official Video),Ellie Goulding,Burn,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Ellie Goulding - Love Me Like You Do.mp3,Ellie Goulding,Ellie Goulding - Love Me Like You Do (Official Video),Ellie Goulding,Love Me Like You Do,STRONG,0.65,True,official_noise,METADATA_PARTIAL
"C:\Users\suppo\Downloads\New Music\Top1000\Ellie Goulding, Diplo, Swae Lee - Close To Me.mp3",Ellie Goulding,"Ellie Goulding, Diplo, Swae Lee - Close To Me (Official Video)","Ellie Goulding, Diplo, Swae Lee",Close To Me,STRONG,0.6,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\ELYAZ - Remember Home.mp3,ELYAZ,ELYAZ - Remember Home (Official Video),ELYAZ,Remember Home,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\ELYAZ - The Place Where We Belong.mp3,ELYAZ,ELYAZ - The Place Where We Belong (Official Video),ELYAZ,The Place Where We Belong,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Emi Wezka - Así Es.mp3,Emi Wezka,Emi Wezka - Así Es (Official Video),Emi Wezka,Así Es,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Emile Mosseri - ＂My Greedy Heart＂.mp3,Emile Mosseri,"Emile Mosseri - ""My Greedy Heart""",Emile Mosseri,"""My Greedy Heart""",STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Darkness.mp3,EminemMusic,Eminem - Darkness (Official Video),Eminem,Darkness,STRONG,0.6,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Godzilla ft. Juice WRLD.mp3,Lyrical Lemonade,Eminem - Godzilla ft. Juice WRLD (Official Music Video),Eminem,Godzilla ft. Juice WRLD,MISMATCH,0.332,True,official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Lose Yourself.mp3,msvogue23,Eminem - Lose Yourself [HD],Eminem,Lose Yourself,MISMATCH,0.283,True,quality_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Love The Way You Lie ft. Rihanna.mp3,EminemMusic,Eminem - Love The Way You Lie ft. Rihanna,Eminem,Love The Way You Lie ft. Rihanna,STRONG,0.9,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Mockingbird.mp3,EminemMusic,Eminem - Mockingbird [Official Music Video],Eminem,Mockingbird,STRONG,0.6,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Not Afraid.mp3,EminemMusic,Eminem - Not Afraid,Eminem,Not Afraid,STRONG,0.9,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Rap God.mp3,EminemMusic,Eminem - Rap God (Explicit),Eminem,Rap God,STRONG,0.9,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Without Me.mp3,EminemMusic,Eminem - Without Me (Official Music Video),Eminem,Without Me,STRONG,0.6,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Emrah Karaduman - Dipsiz Kuyum feat. Aleyna Tilki.mp3,netd müzik,Emrah Karaduman - Dipsiz Kuyum feat. Aleyna Tilki,Emrah Karaduman,Dipsiz Kuyum feat. Aleyna Tilki,MISMATCH,0.49,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\ENISA - Blame It On Me.mp3,ENISA,ENISA - Blame It On Me (Official Music Video),ENISA,Blame It On Me,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
"C:\Users\suppo\Downloads\New Music\Top1000\Enrique Iglesias - Bailando ft. Descemer Bueno, Gente De Zona.mp3",Enrique Iglesias,"Enrique Iglesias - Bailando ft. Descemer Bueno, Gente De Zona",Enrique Iglesias,"Bailando ft. Descemer Bueno, Gente De Zona",STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Enrique Iglesias - DUELE EL CORAZON ft. Wisin.mp3,Enrique Iglesias,Enrique Iglesias - DUELE EL CORAZON ft. Wisin,Enrique Iglesias,DUELE EL CORAZON ft. Wisin,STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Enrique Iglesias - El Perdedor ft. Marco Antonio Solís.mp3,Enrique Iglesias,Enrique Iglesias - El Perdedor (Pop) ft. Marco Antonio Solís,Enrique Iglesias,El Perdedor ft. Marco Antonio Solís,STRONG,0.95,False,,METADATA_TRUSTED
"C:\Users\suppo\Downloads\New Music\Top1000\Enrique Iglesias - SUBEME LA RADIO ft. Descemer Bueno, Zion & Lennox.mp3",Enrique Iglesias,"Enrique Iglesias - SUBEME LA RADIO (Official Video) ft. Descemer Bueno, Zion & Lennox",Enrique Iglesias,"SUBEME LA RADIO ft. Descemer Bueno, Zion & Lennox",STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\ericdoa - dancinwithsomebawdy.mp3,ericdoa,ericdoa - dancinwithsomebawdy (Official Video),ericdoa,dancinwithsomebawdy,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Erik Frank - Lowkey Loving You.mp3,Erik Frank,Erik Frank - Lowkey Loving You (Official Lyric Video),Erik Frank,Lowkey Loving You,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Erik Frank - Physical.mp3,Erik Frank,Erik Frank - Physical (Official Lyric Video),Erik Frank,Physical,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
"C:\Users\suppo\Downloads\New Music\Top1000\Esperando QTD Remix -Villafañe ft @elblxnco111 , @izzy_bz.mp3",Villafañe,"Esperando QTD Remix -Villafañe ft @elblxnco111 , @izzy_bz  (Vídeo Oficial)",Esperando QTD Remix,"Villafañe ft @elblxnco111 , @izzy_bz",MISMATCH,0.486,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\ESSEO - Heart.mp3,ESSEO,ESSEO - heart // interlude [Official Music Video],ESSEO,Heart,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Europe - The Final Countdown.mp3,Europe,Europe - The Final Countdown (Official Video),Europe,The Final Countdown,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Evanescence - Bring Me To Life ft. Paul McCoy.mp3,Evanescence,Evanescence - Bring Me To Life (Official HD Music Video) ft. Paul McCoy,Evanescence,Bring Me To Life ft. Paul McCoy,STRONG,0.65,True,official_noise;quality_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Fat Trel - Kill.mp3,Fat Trel,Fat Trel - Kill (Official Music Video),Fat Trel,Kill,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
"C:\Users\suppo\Downloads\New Music\Top1000\Fehr Rivas, Aleks Syntek- INMORTAL.mp3",Fehr Rivas,"Fehr Rivas, Aleks Syntek- INMORTAL ( Official Video)","Fehr Rivas, Aleks Syntek",INMORTAL,STRONG,0.6,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Fettiboyz Loddy Lou - Dogg Shit Official Video.mp3,FETTIBOYZ LODDY LOU,Fettiboyz Loddy Lou -  Dogg Shit (🐶💩) Official Video,Fettiboyz Loddy Lou,Dogg Shit,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Fetty Wap - 1738.mp3,Harlem Fetty,Fetty Wap - 1738 (feat. Coi Leray) [Official Lyric Video],Fetty Wap,1738,MISMATCH,0.388,True,official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\FIFTEENAFTER - LA to Atlanta.mp3,FIFTEENAFTER,FIFTEENAFTER - LA to Atlanta (Official Visualizer),FIFTEENAFTER,LA to Atlanta,STRONG,0.65,True,official_noise;visualizer_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Fifth Harmony - Work from Home ft. Ty Dolla $ign.mp3,Fifth Harmony,Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,Fifth Harmony,Work from Home ft. Ty Dolla $ign,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Fifth Harmony - Worth It ft. Kid Ink.mp3,Fifth Harmony,Fifth Harmony - Worth It (Official Video) ft. Kid Ink,Fifth Harmony,Worth It ft. Kid Ink,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Flaujae - Karma feat. 2Rare.mp3,Flau'jae,Flau'jae - Karma feat. 2Rare (Official Music Video),Flaujae,Karma feat. 2Rare,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Flowcito Playero - Nicolukas.mp3,Nicolukas,Flowcito Playero - Nicolukas,Flowcito Playero,Nicolukas,MISMATCH,0.61,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\FloyyMenor - LO MISMO QUE YO.mp3,FloyyMenor,FloyyMenor - LO MISMO QUE YO (Official Music Video),FloyyMenor,LO MISMO QUE YO,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\French Montana - Good Summer.mp3,French Montana,French Montana - Good Summer (Official Music Video),French Montana,Good Summer,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\French Montana - Unforgettable ft. Swae Lee.mp3,French Montana,French Montana - Unforgettable ft. Swae Lee,French Montana,Unforgettable ft. Swae Lee,STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Fridah x Luciente - TU VAINA LOCA.mp3,Luciente,Fridah x Luciente - TU VAINA LOCA,Fridah x Luciente,TU VAINA LOCA,STRONG,0.9,False,,METADATA_TRUSTED
"C:\Users\suppo\Downloads\New Music\Top1000\Fridayy, Chris Brown - ＂Dont Give It Away＂.mp3",Fridayy,"Fridayy, Chris Brown - ""Don't Give It Away"" (Official Video)","Fridayy, Chris Brown","""Dont Give It Away""",STRONG,0.6,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Fun.： We Are Young ft. Janelle Monáe.mp3,Fueled By Ramen,Fun.: We Are Young ft. Janelle Monáe [OFFICIAL VIDEO],,Fun.: We Are Young ft. Janelle Monáe,STRONG,0.4,True,official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Future - Life Is Good ft. Drake.mp3,Future,Future - Life Is Good (Official Music Video) ft. Drake,Future,Life Is Good ft. Drake,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Gaby Crush - Me Cambiaste.mp3,Gaby Crush,Gaby Crush - Me Cambiaste (Video Oficial),Gaby Crush,Me Cambiaste,STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\GAWD - NVM.mp3,GAWD,GAWD - NVM (Official Music Video),GAWD,NVM,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Genesis Owusu - Tied Up!.mp3,Genesis Owusu,Genesis Owusu - Tied Up! (Official Music Video),Genesis Owusu,Tied Up!,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Gente de Zona - La Gozadera ft. Marc Anthony.mp3,Gente De Zona,Gente de Zona - La Gozadera (Official Video) ft. Marc Anthony,Gente de Zona,La Gozadera ft. Marc Anthony,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\George Michael - Careless Whisper (Official 4K Video).mp3,georgemichael,George Michael - Careless Whisper (Official 4K Video),George Michael,Careless Whisper,STRONG,0.631,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\George Michael - Careless Whisper.mp3,georgemichael,George Michael - Careless Whisper (Official Video),George Michael,Careless Whisper,STRONG,0.631,True,official_noise,METADATA_PARTIAL
"C:\Users\suppo\Downloads\New Music\Top1000\Glitter Dream, Alex Parker, Ciresan - Undress Your Soul.mp3",Alex Parker,"Glitter Dream, Alex Parker, Ciresan - Undress Your Soul (feat. SBSTN) (Visualizer)","Glitter Dream, Alex Parker, Ciresan",Undress Your Soul,STRONG,0.6,True,visualizer_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Gold Fang - Mi Nuh Like.mp3,GRM Daily,Gold Fang - Mi Nuh Like [Music Video] | GRM Daily,Gold Fang,Mi Nuh Like,MISMATCH,0.317,True,video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Gold Fang - Remedy.mp3,Gold Fang,Gold Fang - Remedy (Official Visualiser),Gold Fang,Remedy,STRONG,0.65,True,official_noise;visualizer_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Gotye - Somebody That I Used To Know.mp3,Gotye,Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],Gotye,Somebody That I Used To Know,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\GRIP - Ain’t Ok.mp3,GRIP,GRIP - Ain’t Ok [Official Music Video],GRIP,Ain’t Ok,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Groovyie - A Lil A Lot.mp3,Groovyie,Groovyie - A Lil A Lot (Feat. Ian Kelly) (Official Video),Groovyie,A Lil A Lot,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Groovyie - The Grit.mp3,Groovyie,Groovyie - The Grit (Official Video),Groovyie,The Grit,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\GT_Ofice x ALWZ SNNY x Robbie Rosen - Feels Like Us.mp3,AJ Sharafeddin,GT_Ofice x ALWZ SNNY x Robbie Rosen - Feels Like Us (Official Music Video),GT_Ofice x ALWZ SNNY x Robbie Rosen,Feels Like Us,MISMATCH,0.272,True,official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Guapo Phil - So Crazy Dir. MKY Visualz.mp3,Guapo Phil,Guapo Phil - So Crazy (Exclusive Music Video) Dir. MKY Visualz,Guapo Phil,So Crazy Dir. MKY Visualz,STRONG,0.65,True,video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Guns N Roses - November Rain.mp3,Guns N' Roses,Guns N' Roses - November Rain,Guns N Roses,November Rain,STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Guns N Roses - Sweet Child O Mine.mp3,Guns N' Roses,Guns N' Roses - Sweet Child O' Mine (Official Music Video),Guns N Roses,Sweet Child O Mine,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Guru Randhawa： High Rated Gabru Official Song ｜ DirectorGifty ｜ Bhushan Kumar ｜ T-Series.mp3,T-Series,Guru Randhawa: High Rated Gabru Official Song | DirectorGifty | Bhushan Kumar | T-Series,Guru Randhawa: High Rated Gabru Official Song | DirectorGifty | Bhushan Kumar | T,Series,MISMATCH,0.224,True,official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Gutta Tv & Reese Youngn - Infinate Time.mp3,WORLDSTARHIPHOP,Gutta Tv & Reese Youngn - Infinate Time (Official Music Video),Gutta Tv & Reese Youngn,Infinate Time,MISMATCH,0.261,True,official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\GuttaTV- Straight Drop.mp3,MOONE WALKER,"GuttaTV- Straight Drop (Feat Moone Walker, Mac K The K Baby, & Ginn Lee)",GuttaTV,Straight Drop,MISMATCH,0.503,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\HA-ASH - Lo Aprendí de Ti.mp3,Ha*Ash,HA-ASH - Lo Aprendí de Ti (Primera Fila - Hecho Realidad [En Vivo]),HA-ASH,Lo Aprendí de Ti,STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Hadii Bandzz - Sneaky Link.mp3,Varsity Entertainment,Hadii Bandzz - Sneaky Link (official video),Hadii Bandzz,Sneaky Link,MISMATCH,0.271,True,official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Halfaheart Skii - Now Or Never.mp3,Halfaheart Skii,Halfaheart Skii - Now Or Never (Official Music Video),Halfaheart Skii,Now Or Never,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Hard - Kief Brown.mp3,Phi Tribe,Hard | Kief Brown | 432Hz,Hard,Kief Brown,MISMATCH,0.604,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Harrdy Sandhu - Kya Baat Ay.mp3,Sony Music India,Harrdy Sandhu - Kya Baat Ay | Jaani | B Praak | Arvindr Khaira | Official Music Video,Harrdy Sandhu,Kya Baat Ay,MISMATCH,0.322,True,official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Harry Styles - As It Was.mp3,Gunay Akhmedova,As it was - Harry Styles (Lo-Fi cover version),Harry Styles,As It Was,MISMATCH,0.598,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Harry Styles - Sign of the Times.mp3,Harry Styles,Harry Styles - Sign of the Times (Official Video),Harry Styles,Sign of the Times,STRONG,0.65,True,official_noise,METADATA_PARTIAL
"C:\Users\suppo\Downloads\New Music\Top1000\Hi-Rez, ALWZ SNNY, Sincerely Collins - GOOD VIBRATIONS.mp3",HiRezTV,"Hi-Rez, ALWZ SNNY, Sincerely Collins - GOOD VIBRATIONS (Music Video)","Hi-Rez, ALWZ SNNY, Sincerely Collins",GOOD VIBRATIONS,MISMATCH,0.275,True,video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Hi-Tone & $tupid Young - Aye Holmes.mp3,HiTone101,Hi-Tone & $tupid Young - Aye Holmes (Official Video) (feat. Too $hort),Hi-Tone & $tupid Young,Aye Holmes,MISMATCH,0.372,True,official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Humberto e Ronaldo - Não Fala Não Pra Mim feat. Jerry Smith.mp3,Humberto e Ronaldo,Humberto e Ronaldo - Não Fala Não Pra Mim feat. Jerry Smith,Humberto e Ronaldo,Não Fala Não Pra Mim feat. Jerry Smith,STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Huncho Bookie - All Luv.mp3,Huncho Bookie,Huncho Bookie - All Luv,Huncho Bookie,All Luv,STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Hunxho - 48 Laws of Power.mp3,Hunxho,Hunxho - 48 Laws of Power [Official Video],Hunxho,48 Laws of Power,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Iggy Azalea - Fancy ft. Charli XCX.mp3,Iggy Azalea,Iggy Azalea - Fancy ft. Charli XCX,Iggy Azalea,Fancy ft. Charli XCX,STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Iggy Azalea - Money Come.mp3,Iggy Azalea,Iggy Azalea - Money Come [Official Music Video],Iggy Azalea,Money Come,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Imagine Dragons - Believer.mp3,ImagineDragons,Imagine Dragons - Believer (Official Music Video),Imagine Dragons,Believer,STRONG,0.633,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Imagine Dragons - Demons.mp3,ImagineDragons,Imagine Dragons - Demons (Official Music Video),Imagine Dragons,Demons,STRONG,0.633,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Imagine Dragons - Radioactive.mp3,ImagineDragons,Imagine Dragons - Radioactive,Imagine Dragons,Radioactive,STRONG,0.933,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Imagine Dragons - Thunder.mp3,ImagineDragons,Imagine Dragons - Thunder,Imagine Dragons,Thunder,STRONG,0.933,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Imagine Dragons - Whatever It Takes.mp3,ImagineDragons,Imagine Dragons - Whatever It Takes (Official Music Video),Imagine Dragons,Whatever It Takes,STRONG,0.633,True,official_noise;video_noise,METADATA_PARTIAL
"C:\Users\suppo\Downloads\New Music\Top1000\Imanbek, Trevor Daniel - In The Morning.mp3",Imanbek Music,"Imanbek, Trevor Daniel - In The Morning (Official Lyric Video)","Imanbek, Trevor Daniel",In The Morning,PARTIAL,0.415,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\In The End - Linkin Park.mp3,Linkin Park,In The End [Official HD Music Video] - Linkin Park,In The End,Linkin Park,MISMATCH,0.293,True,official_noise;quality_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Ingram Street - Throwback.mp3,Ingram Street Music,Ingram Street - Throwback (Official Music Video),Ingram Street,Throwback,STRONG,0.6,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\ivri - inversion.mp3,ivri,ivri - inversion,ivri,inversion,STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\iZaak x Farruko - Dale Con To.mp3,Warner Música,iZaak x Farruko - Dale Con To' (Official Music Video),iZaak x Farruko,Dale Con To,MISMATCH,0.257,True,official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\J Balvin - 6 AM ft. Farruko.mp3,J Balvin,J Balvin - 6 AM ft. Farruko,J Balvin,6 AM ft. Farruko,STRONG,0.95,False,,METADATA_TRUSTED
"C:\Users\suppo\Downloads\New Music\Top1000\J Balvin, Willy William - Mi Gente.mp3",J Balvin,"J Balvin, Willy William - Mi Gente (Official Video)","J Balvin, Willy William",Mi Gente,STRONG,0.6,True,official_noise,METADATA_PARTIAL
"C:\Users\suppo\Downloads\New Music\Top1000\J Balvin, Zion & Lennox - No Es Justo.mp3",J Balvin,"J Balvin, Zion & Lennox - No Es Justo (Official Video)","J Balvin, Zion & Lennox",No Es Justo,STRONG,0.6,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\J. Balvin - Ay Vamos.mp3,J Balvin,J. Balvin - Ay Vamos (Official Video),J. Balvin,Ay Vamos,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Jack Harlow - Gang Gang Gang.mp3,Jack Harlow,Jack Harlow - Gang Gang Gang [Official Music Video],Jack Harlow,Gang Gang Gang,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\James Arthur - Blindside.mp3,James Arthur,James Arthur - Blindside (Official Video),James Arthur,Blindside,STRONG,0.65,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\James Arthur - Say You Wont Let Go.mp3,James Arthur,James Arthur - Say You Won't Let Go,James Arthur,Say You Wont Let Go,STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Jason Derulo - Swalla.mp3,Jason Derulo,Jason Derulo - Swalla (feat. Nicki Minaj & Ty Dolla $ign) [Official Music Video],Jason Derulo,Swalla,STRONG,0.65,True,official_noise;video_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\JDSNeverMissin & Kalan.FrFr - Know That.mp3,JDSNeverMissin’,JDSNeverMissin & Kalan.FrFr - Know That (Official Video),JDSNeverMissin & Kalan.FrFr,Know That,STRONG,0.6,True,official_noise,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\Top1000\Jealous Friend - Boogie.mp3,Creator Music,Jealous Friend - Boogie (Official Lyric Video),Jealous Friend,Boogie,MISMATCH,0.372,True,official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Jealous Friend - Sometimes.mp3,Creator Music,Jealous Friend - Sometimes (Official Lyric Video),Jealous Friend,Sometimes,MISMATCH,0.372,True,official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\Top1000\Jeep.mp3,Real Emaj,Jeep,,Jeep,STRONG,0.7,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Jeins D - LA CONEXION (🔥VIDEO OFICIAL🔥.mp3,Jeins D,Jeins D -  LA CONEXION   (🔥VIDEO OFICIAL🔥,Jeins D,LA CONEXION (🔥VIDEO OFICIAL🔥,STRONG,0.95,False,,METADATA_TRUSTED
C:\Users\suppo\Downloads\New Music\Top1000\Jelani Lateef - Show You.mp3,Jelani Lateef Music,Jelani Lateef - Show You (official music video),Jelani Lateef,Show You,STRONG,0.6,True,official_noise;video_noise,METADATA_PARTIAL
"C:\Users\suppo\Downloads\New Music\Top1000\Jennifer Lopez, Pitbull - On The Floor.mp3",Jennifer Lopez,"Jennifer Lopez, Pitbull - On The Floor","Jennifer Lopez, Pitbull",On The Floor,STRONG,0.9,False,,METADATA_TRUSTED
"C:\Users\suppo\Downloads\New Music\Top1000\Jessie J - Bang Bang ft. Ariana Grande, Nicki Minaj.mp3",Jessie J,"Jessie J - Bang Bang ft. Ariana Grande, Nicki Minaj",Jessie J,"Bang Bang ft. Ariana Grande, Nicki Minaj",STRONG,0.95,False,,METADATA_TRUSTED
"C:\Users\suppo\Downloads\New Music\Top1000\Jesús Alonso - Quiero saber, canción. #humanidad #documental #cantautor #canciondeautor.mp3",Jesús Alonso,"Jesús Alonso - 'Quiero saber', canción. #humanidad #documental #cantautor #canciondeautor",Jesús Alonso,"Quiero saber, canción. #humanidad #documental #cantautor #canciondeautor",STRONG,0.95,False,,METADATA_TRUSTED
